Entity,Code,Year,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh,Nuclear consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Solar consumption - TWh,Other renewables (including geothermal and biomass) - TWh
Asia,,2004,19355.11,17062.08,7001.4727,1472.2356,2234.4546,23.48332,4.0010066,142.48256
Asia,,2005,22006.002,17375.066,7522.11,1527.3424,2300.6965,29.352158,5.054419,160.59076
Asia,,2006,23724.084,17847.098,7977.519,1557.8738,2516.403,45.691483,6.227936,172.87326
Asia,,2007,25780.479,18353.783,8604.668,1485.0784,2624.9006,60.313587,7.420964,192.87625
Asia,,2008,26500.355,18570.393,9199.748,1432.8289,2959.9788,91.668365,8.945728,217.25398
Asia,,2009,27391.23,18659.377,9460.041,1489.7334,2857.7798,141.52373,11.507926,244.95526
Asia,,2010,28681.955,19757.783,10398.222,1559.2688,3271.3184,216.39923,16.25839,274.29504
Asia,,2011,30784.86,20283.998,11159.685,1285.9719,3291.8647,303.76477,28.71919,295.35156
Asia,,2012,31491.197,21170.713,11738.51,912.1577,3703.756,395.06607,42.88639,323.5933
Asia,,2013,32123.35,21572.434,12027.62,917.2199,3976.2249,504.18546,79.83674,362.69162
Asia,,2014,32624.031,21917.219,12546.44,982.41174,4315.1694,571.8398,160.92633,419.93625
Asia,,2015,32263.887,22717.434,12981.614,1100.9365,4465.833,648.68585,246.53008,491.9102
Asia,,2016,31856.428,23577.459,13019.854,1224.212,4613.2583,835.9099,370.08258,499.1701
Asia,,2017,32606.365,24234.176,13951.419,1284.937,4702.133,1041.45,579.0675,573.4491
Asia,,2018,33595.402,24661.982,14613.131,1428.2195,4784.13,1234.5912,819.9815,696.194
Asia,,2019,34408.5,24869.031,15008.122,1658.1254,5099.154,1357.2113,1033.5981,787.8944
Asia,,2020,34387.047,23509.3,15428.795,1677.681,5210.899,1520.0111,1236.374,885.8885
Asia,,2021,36045.86,24311.85,16231.803,1833.5519,5096.529,2063.134,1535.3208,1034.8665
Asia,,2022,36652.58,25138.47,16170.572,1919.6896,5212.3315,2374.4658,1929.1243,1139.0884
Asia,,2023,38273.82,26346.426,16434.654,2050.68,4908.8643,2735.654,2446.9705,1210.7356
Asia Pacific (EI),,1965,2780.7314,1948.4355,56.231964,0.07093778,461.55515,0,0,4.7698627
Asia Pacific (EI),,1966,2931.5122,2277.601,62.38925,1.6571085,479.9543,0,0,4.7627687
Asia Pacific (EI),,1967,2854.2986,2602.3276,71.39151,1.7847968,452.02533,0,0,4.143481
Asia Pacific (EI),,1968,2896.733,2945.135,77.81803,2.9623656,497.5108,0,0,4.5747833
Asia Pacific (EI),,1969,3250.1877,3489.0818,102.60042,5.1267695,515.0005,0,0,4.6623917
Asia Pacific (EI),,1970,3631.1384,4104.714,142.32472,16.710527,534.35754,0,0,5.133998
Asia Pacific (EI),,1971,3886.6707,4492.6836,170.55855,25.625261,589.7924,0,0,5.0720177
Asia Pacific (EI),,1972,4036.5913,4929.4224,196.78009,30.09737,606.5259,0,0,5.165954
Asia Pacific (EI),,1973,4134.1763,5546.783,243.52914,34.164936,573.69025,0,0,5.3267193
Asia Pacific (EI),,1974,4234.7363,5453.451,305.92618,62.504845,644.34155,0,0,8.371882
Asia Pacific (EI),,1975,4557.451,5563.925,349.87878,79.10505,687.33514,0,0,8.854277
Asia Pacific (EI),,1976,4665.6807,5937.7886,405.07993,105.70347,689.7277,0,0,8.665824
Asia Pacific (EI),,1977,4975.5776,6180.505,498.98422,96.498856,671.3498,0,0,8.746705
Asia Pacific (EI),,1978,5219.295,6472.86,598.111,189.37021,700.94366,0,0,9.575338
Asia Pacific (EI),,1979,5472.163,6544.3447,683.5137,233.45268,759.89264,0,0,11.838391
Asia Pacific (EI),,1980,5784.0054,6132.018,734.6105,274.6574,808.5805,0,0,15.971362
Asia Pacific (EI),,1981,5975.036,5949.384,744.4579,295.15594,856.72754,0,0,21.499474
Asia Pacific (EI),,1982,6185.461,5823.5405,774.53735,345.1878,835.8438,0,0,49.797756
Asia Pacific (EI),,1983,6548.081,5946.6187,855.2932,412.88583,885.14923,0,0,56.296574
Asia Pacific (EI),,1984,7115.33,5978.2393,1000.5268,496.6099,885.34235,0,0,61.45886
Asia Pacific (EI),,1985,7676.926,5998.3975,1087.1436,595.7271,946.3655,0,0,64.69033
Asia Pacific (EI),,1986,7972.3315,6191.585,1186.6627,641.7553,970.3866,0,0,67.693924
Asia Pacific (EI),,1987,8546.454,6494.6035,1259.7145,756.6898,966.62585,0,0,68.740364
Asia Pacific (EI),,1988,9157.78,7015.1987,1343.3666,711.9892,1069.7892,0,0,74.437775
Asia Pacific (EI),,1989,9570.253,7410.608,1427.1718,753.634,1147.4376,0,0,81.41041
Asia Pacific (EI),,1990,9777.626,7787.436,1516.6709,814.75977,1180.6794,0.095579445,0.011827944,68.16948
Asia Pacific (EI),,1991,10180.249,8178.223,1664.5177,868.64264,1213.9537,0.36075526,0.02794361,69.56017
Asia Pacific (EI),,1992,10531.39,8732.067,1777.8474,892.0181,1187.3477,0.65193945,0.08161277,70.06231
Asia Pacific (EI),,1993,11087.264,9124.5,1862.8563,988.67474,1301.9673,0.92209774,0.1274461,69.87432
Asia Pacific (EI),,1994,11640.72,9633.183,2028.157,1055.7217,1310.4548,1.7256635,0.15790333,80.164604
Asia Pacific (EI),,1995,11914.046,10245.22,2124.306,1163.9532,1429.0956,3.316563,0.2089411,94.49014
Asia Pacific (EI),,1996,12435.795,10775.912,2319.488,1223.762,1399.3772,2.9309826,0.29025972,95.832794
Asia Pacific (EI),,1997,12493.179,11306.241,2506.7385,1303.7037,1407.3561,3.589637,0.43472302,106.957634
Asia Pacific (EI),,1998,12483.228,11071.9795,2563.8523,1357.4478,1497.7639,4.404584,0.6000289,114.06346
Asia Pacific (EI),,1999,12863.831,11541.22,2768.8025,1379.2085,1478.7386,6.071435,0.8464872,124.981064
Asia Pacific (EI),,2000,13352.603,11934.534,2983.047,1418.8689,1542.3693,7.5815635,1.2627805,135.52997
Asia Pacific (EI),,2001,13963.222,12020.818,3165.5244,1428.1619,1675.6528,10.333403,1.7822132,136.99768
Asia Pacific (EI),,2002,15034.036,12302.249,3308.5583,1454.4794,1689.3754,11.870938,2.413895,142.00485
Asia Pacific (EI),,2003,17182.91,12824.504,3587.9856,1285.8035,1723.333,15.4892025,3.2313926,149.13544
Asia Pacific (EI),,2004,19323.76,13609.821,3801.4817,1466.1493,2014.5359,26.472853,4.211223,160.60373
Asia Pacific (EI),,2005,21965.541,13754.691,4080.2969,1519.8796,2084.3374,34.41592,5.2950892,183.32356
Asia Pacific (EI),,2006,23637.746,14049.638,4393.0103,1550.6646,2281.1702,52.83862,6.505078,196.42967
Asia Pacific (EI),,2007,25611.322,14497.481,4731.4355,1478.1501,2409.4463,69.56833,7.751953,217.65675
Asia Pacific (EI),,2008,26328.441,14452.993,5034.736,1426.1912,2803.6113,101.386696,9.336739,241.65926
Asia Pacific (EI),,2009,27218.469,14544.89,5154.127,1483.0507,2703.3713,153.17476,12.232807,267.0639
Asia Pacific (EI),,2010,28415.46,15492.63,5752.493,1552.6367,3046.434,226.16606,18.703913,296.99274
Asia Pacific (EI),,2011,30437.154,15883.359,6204.157,1278.9435,3083.4143,313.24866,33.73587,319.04608
Asia Pacific (EI),,2012,31035.357,16568.738,6622.8154,902.25745,3460.135,405.05023,48.314137,348.21027
Asia Pacific (EI),,2013,31706.03,16802.957,6843.642,899.9195,3733.7708,513.6671,88.442245,386.5439
Asia Pacific (EI),,2014,32150.758,17034.527,7049.723,965.42487,4127.117,580.48785,170.76326,442.86203
Asia Pacific (EI),,2015,31945.379,17810.514,7148.641,1084.7001,4216.4155,654.40076,257.68716,513.47064
Asia Pacific (EI),,2016,31447.637,18480.309,6996.095,1201.4652,4359.069,833.1667,379.3491,515.4401
Asia Pacific (EI),,2017,32131.633,19091.6,7740.835,1260.4791,4449.41,1031.3757,584.65045,584.5666
Asia Pacific (EI),,2018,33068.707,19539.6,8317.148,1405.4678,4565.785,1225.0175,816.0604,702.10803
Asia Pacific (EI),,2019,33872.098,19871.473,8620.883,1636.3505,4720.852,1350.4729,1027.4197,787.0035
Asia Pacific (EI),,2020,33862.703,18787.066,8769.412,1650.6812,4899.7524,1510.0892,1229.1161,879.1151
Asia Pacific (EI),,2021,35487.164,19298.129,9366.518,1793.1677,4876.0405,2045.2166,1526.0874,1020.04346
Asia Pacific (EI),,2022,36054.812,19781.64,9202.8125,1845.844,4971.984,2350.0728,1915.1066,1117.7593
Asia Pacific (EI),,2023,37693.125,20861.533,9353.838,1946.9373,4645.199,2714.9836,2409.973,1187.4978
Australia,AUS,1965,202.02777,200.01936,0.029474998,0,22.738525,,,0.9448925
Australia,AUS,1966,209.38887,214.04755,0.039300002,0,21.719212,,,0.9065861
Australia,AUS,1967,215.25,234.38776,0.039300002,0,22.49023,,,0.92573917
Australia,AUS,1968,221.69444,255.28499,0.304575,0,23.509544,,,0.9002016
Australia,AUS,1969,229.27777,262.44812,4.1264997,0,25.678852,,,0.8970094
Australia,AUS,1970,231.69444,290.1954,17.303974,0,30.074612,,,0.8331652
Australia,AUS,1971,232.56944,305.54456,25.82668,0,34.027386,,,0.8395497
Australia,AUS,1972,242.93054,311.03336,37.07426,0,34.163025,,,0.89381725
Australia,AUS,1973,252.9861,331.89294,47.068798,0,36.329094,,,1.078965
Australia,AUS,1974,264.06943,351.73514,53.70199,0,41.025032,,,1.3694555
Australia,AUS,1975,272.54166,348.1045,57.669968,0,44.023067,,,1.5609881
Australia,AUS,1976,281.79166,355.82147,68.07722,0,41.852806,,,1.5450269
Australia,AUS,1977,294.18054,372.60074,77.76844,0,40.049316,,,1.3694555
Australia,AUS,1978,301.86108,380.9467,83.72537,0,43.39485,,,1.2928427
Australia,AUS,1979,315.54166,385.9148,96.375175,0,42.12543,,,1.3343414
Australia,AUS,1980,324.7639,367.7676,110.66588,0,39.820583,,,1.2289985
Australia,AUS,1981,333.1389,362.4183,119.94439,0,41.00263,,,1.2896506
Australia,AUS,1982,336.68054,356.84915,116.980835,0,37.761738,,,1.6471775
Australia,AUS,1983,336.55554,340.71588,127.074814,0,35.849495,,,1.37584
Australia,AUS,1984,355.90277,349.91428,125.31726,0,38.81329,,,1.4077622
Australia,AUS,1985,368.1389,351.52405,133.95262,0,41.22194,,,1.4556452
Australia,AUS,1986,377.4861,345.65332,146.32928,0,41.474136,,,1.4684138
Australia,AUS,1987,393.3611,353.0262,149.39459,0,40.255848,,,1.5003358
Australia,AUS,1988,413.7639,369.83664,152.9934,0,42.386795,,,2.3335013
Australia,AUS,1989,433.9583,384.14526,166.87563,0,42.147945,,,2.5856855
Australia,AUS,1990,444.34723,392.90448,167.75948,0,43.643684,0,0,2.4244792
Australia,AUS,1991,453.2639,381.25473,160.82101,0,46.28723,0,0.016115583,2.2967908
Australia,AUS,1992,455.95834,388.77893,166.36957,0,47.13884,0,0.035779443,2.138777
Australia,AUS,1993,458.88885,402.41638,172.49344,0,48.456184,0.005913972,0.043171942,2.138777
Australia,AUS,1994,468.2639,415.6745,191.56656,0,47.75538,0.016263444,0.051451664,2.22337
Australia,AUS,1995,484.16666,427.7775,193.4157,0,46.2207,0.020698916,0.06254028,2.6351645
Australia,AUS,1996,503.9583,439.01538,194.82663,0,47.21868,0.020698916,0.07569888,3.0214212
Australia,AUS,1997,529.4583,446.05783,191.30504,0,47.17137,0.022177415,0.090631664,3.1826277
Australia,AUS,1998,553.0833,445.9702,196.9532,0,46.714516,0.05322583,0.10526888,3.4507728
Australia,AUS,1999,587.44305,456.15396,201.74052,0,48.14422,0.12715055,0.12005389,3.6183636
Australia,AUS,2000,591.6619,455.98157,205.55078,0,48.69126,0.39623666,0.13823916,2.8394656
Australia,AUS,2001,585.69135,457.08533,221.69318,0,47.367424,0.84314525,0.15908112,2.5457828
Australia,AUS,2002,598.8721,461.9748,228.14816,0,46.97864,1.5573441,0.17016806,4.0438843
Australia,AUS,2003,616.0213,460.25992,229.94289,0,47.012604,2.0418324,0.18328777,5.400469
Australia,AUS,2004,641.92114,471.29572,234.53601,0,45.203465,2.2909133,0.21021637,8.98664
Australia,AUS,2005,638.2223,478.70187,232.58981,0,44.284695,3.7197175,0.24067,12.3568
Australia,AUS,2006,655.49884,493.64178,259.4306,0,42.524857,6.152049,0.27742696,12.553112
Australia,AUS,2007,649.8025,506.2703,290.19815,0,36.897484,8.064658,0.32164195,13.646434
Australia,AUS,2008,677.2914,512.7159,285.34958,0,33.20126,9.718445,0.39116,11.798458
Australia,AUS,2009,654.86127,504.14078,291.36435,0,35.305607,12.393357,0.8105625,8.895779
Australia,AUS,2010,607.3943,519.30676,317.06424,0,38.153107,13.836261,2.7135398,7.793662
Australia,AUS,2011,592.0622,547.0603,330.81964,0,53.992386,17.743668,5.6401973,8.216301
Australia,AUS,2012,554.4683,561.41907,332.84848,0,46.711613,21.181452,6.6135483,9.88869
Australia,AUS,2013,526.2419,578.03705,350.00482,0,52.025497,25.234642,10.485772,10.635018
Australia,AUS,2014,521.88837,575.4282,375.67746,0,39.23857,26.48685,13.415453,11.320386
Australia,AUS,2015,540.4112,570.29706,389.9496,0,37.93474,31.865946,16.684376,11.740866
Australia,AUS,2016,540.06226,571.4592,379.52664,0,47.194626,34.90778,19.91656,11.579539
Australia,AUS,2017,521.52594,599.2556,372.84402,0,35.926666,35.15775,23.732206,11.369463
Australia,AUS,2018,508.88223,609.6345,371.9078,0,45.80114,43.024693,32.627327,11.454104
Australia,AUS,2019,486.3916,603.7836,440.5704,0,36.958454,51.326828,48.229267,11.069691
Australia,AUS,2020,468.06076,521.934,423.1734,0,37.8736,59.372234,62.622658,10.88677
Australia,AUS,2021,452.4471,535.49963,395.7571,0,41.716854,70.11614,81.624115,10.674874
Australia,AUS,2022,429.00577,568.55524,432.26855,0,43.436844,78.34518,97.88252,10.172233
Australia,AUS,2023,419.0112,601.6536,401.21503,0,39.64335,82.78206,116.8801,9.9778185
Austria,AUT,1965,59.1149,65.29748,17.528646,0,47.55726,,,
Austria,AUT,1966,56.467594,71.78886,18.821033,0,51.24758,,,
Austria,AUT,1967,53.450897,76.54811,18.031683,0,52.332794,,,
Austria,AUT,1968,52.77368,88.466064,19.22897,0,53.772846,,,
Austria,AUT,1969,51.936398,97.22599,23.329157,0,49.434944,,,
Austria,AUT,1970,55.854164,107.04365,28.298002,0,62.953415,,,
Austria,AUT,1971,51.23361,119.607025,32.506645,0,49.736855,,,
Austria,AUT,1972,46.453888,129.12288,35.129753,0,51.119247,,,
Austria,AUT,1973,46.16972,139.92781,38.6112,0,56.801395,,,
Austria,AUT,1974,48.72278,125.22768,41.851967,0,67.15973,,,
Austria,AUT,1975,42.340557,126.55925,41.801617,0,70.362144,,,
Austria,AUT,1976,45.059998,137.41133,47.61011,0,60.81226,,,
Austria,AUT,1977,37.800274,131.58653,48.520336,0,73.69054,,,
Austria,AUT,1978,38.40222,141.56969,50.468235,0,73.74968,,,
Austria,AUT,1979,41.686108,147.40875,50.040367,0,83.08193,,,
Austria,AUT,1980,42.83472,143.88745,48.073975,0,86.07766,,,
Austria,AUT,1981,43.85,130.63089,45.824097,0,91.215126,,,
Austria,AUT,1982,41.705555,123.90079,44.355263,0,91.36002,,,
Austria,AUT,1983,44.65583,120.07978,45.257057,0,90.502495,,,
Austria,AUT,1984,50.886387,116.79846,50.38989,0,79.393875,,,
Austria,AUT,1985,50.815,116.985916,53.991604,0,91.00177,,,3.0112925
Austria,AUT,1986,45.3025,123.21829,52.421265,0,91.382576,,,4.109966
Austria,AUT,1987,44.93944,126.860344,54.68578,0,104.64191,,,2.8915496
Austria,AUT,1988,43.033054,125.97797,52.385025,0,104.39381,,,3.3421102
Austria,AUT,1989,43.22722,124.222206,56.259815,0,103.738365,,,3.52563
Austria,AUT,1990,47.640278,127.43004,61.934902,0,93.17177,0,0,3.6470454
Austria,AUT,1991,49.971664,136.87337,65.664185,0,92.9778,0,0,3.913106
Austria,AUT,1992,38.881744,134.1388,64.48223,0,103.04635,0,0,4.242963
Austria,AUT,1993,34.959053,136.78592,67.812454,0,108.537926,0,0.002957,4.344944
Austria,AUT,1994,35.454445,134.74817,69.75149,0,105.58669,0,0.002957,3.8643386
Austria,AUT,1995,40.338642,135.62375,76.15716,0,109.607376,0.002957,0.002957,5.9286284
Austria,AUT,1996,40.50991,147.85747,81.060875,0,101.176674,0.014784943,0.002957,5.0738297
Austria,AUT,1997,42.96797,147.18378,78.12572,0,106.76292,0.05913972,0.005913972,5.4631033
Austria,AUT,1998,37.829166,155.29774,80.20728,0,109.89157,0.13306443,0.005913972,5.88252
Austria,AUT,1999,37.68498,147.58986,81.92763,0,120.346855,0.1508064,0.005913972,5.0976686
Austria,AUT,2000,42.470078,145.70236,78.20515,0,123.707565,0.19811833,0.008870971,4.8785796
Austria,AUT,2001,43.878994,155.1389,82.881966,0,118.849625,0.50529945,0.014688944,5.3239965
Austria,AUT,2002,44.579712,157.87592,81.48537,0,117.41596,0.59252334,0.0262695,4.8523936
Austria,AUT,2003,47.54769,167.63007,89.629715,0,96.32759,1.0614452,0.043501943,5.463574
Austria,AUT,2004,46.576305,170.16396,90.49233,0,105.936104,2.6626463,0.051869724,6.574225
Austria,AUT,2005,46.730534,170.74123,95.27706,0,106.21872,3.8119957,0.060184166,7.7884116
Austria,AUT,2006,46.67483,169.86945,89.532005,0,101.45599,4.987406,0.06369972,10.388463
Austria,AUT,2007,45.044926,163.24307,84.708954,0,104.77595,5.760387,0.06853694,13.020247
Austria,AUT,2008,44.524986,158.70348,90.68554,0,107.70809,5.65175,0.08463861,13.336185
Austria,AUT,2009,33.460773,149.56474,88.31914,0,114.21159,5.457072,0.13660361,13.708953
Austria,AUT,2010,39.34366,154.07774,96.12812,0,106.48069,5.728555,0.24650778,14.364581
Austria,AUT,2011,40.411076,145.06886,90.41807,0,94.448524,5.341407,0.48019886,14.594862
Austria,AUT,2012,37.621,142.3423,86.24141,0,120.227554,6.750725,0.9253566,14.9751
Austria,AUT,2013,38.13149,145.6488,82.00461,0,114.513115,8.593873,1.7060405,15.035977
Austria,AUT,2014,35.02138,141.4012,75.10976,0,111.09262,10.418562,2.1273081,14.561051
Austria,AUT,2015,37.999046,142.84538,79.68095,0,100.062416,13.034909,2.523579,14.884029
Austria,AUT,2016,35.44773,146.15495,83.4219,0,107.004776,14.013859,2.934076,15.3082695
Austria,AUT,2017,36.564552,146.42876,90.69854,0,101.91078,17.488697,3.3771002,15.748486
Austria,AUT,2018,32.28496,148.91287,86.86919,0,99.57964,15.95487,3.8498824,15.780004
Austria,AUT,2019,33.94468,153.20105,89.00441,0,107.61613,19.638197,4.48667,14.901927
Austria,AUT,2020,29.031853,133.02937,85.272484,0,110.29897,17.836521,5.3653355,14.687721
Austria,AUT,2021,30.161827,140.21477,90.154396,0,101.39971,17.63651,7.2811704,14.337845
Austria,AUT,2022,28.638159,135.03307,79.12825,0,88.58539,18.88904,9.885484,15.004816
Austria,AUT,2023,26.736969,135.02812,68.81278,0,100.93386,20.878862,13.41442,14.5507765
Azerbaijan,AZE,1985,1.06996,97.18555,132.81377,0,3.881231,,,
Azerbaijan,AZE,1986,1.06996,101.817375,147.56868,0,2.3783975,,,
Azerbaijan,AZE,1987,1.06996,95.826904,145.74751,0,2.3783975,,,
Azerbaijan,AZE,1988,1.06996,98.14325,143.92635,0,2.0647626,,,
Azerbaijan,AZE,1989,1.06996,95.70122,151.2159,0,2.0647626,,,
Azerbaijan,AZE,1990,1.03507,100.39482,154.21864,0,4.902688,0,0,0
Azerbaijan,AZE,1991,0.77921,96.801125,147.56868,0,5.2022314,0,0,0
Azerbaijan,AZE,1992,0.13956,94.319466,114.76804,0,5.166747,0,0,0
Azerbaijan,AZE,1993,0.03489,94.055405,84.716255,0,7.173656,0,0,0
Azerbaijan,AZE,1994,0.04652,86.15903,79.247856,0,5.41129,0,0,0
Azerbaijan,AZE,1995,0.03489,77.6772,78.33483,0,4.601075,0,0,0
Azerbaijan,AZE,1996,0.03489,69.77202,57.388905,0,4.5448923,0,0,0
Azerbaijan,AZE,1997,0.03489,66.40268,54.654705,0,5.0623655,0,0,0
Azerbaijan,AZE,1998,0,69.87349,51.002594,0,5.769086,0,0,0
Azerbaijan,AZE,1999,0,67.245476,54.654705,0,4.453226,0,0,0
Azerbaijan,AZE,2000,0,74.69056,52.828648,0,4.5360217,0,0,0
Azerbaijan,AZE,2001,0.03489,47.594116,75.7764,0,3.822062,0,0,0
Azerbaijan,AZE,2002,0.02326,43.6981,75.99123,0,5.8960457,0,0,0
Azerbaijan,AZE,2003,0.03489,50.912304,77.9247,0,7.163306,0,0,0
Azerbaijan,AZE,2004,0.010699611,54.5731,91.375175,0,7.938951,0,0,0
Azerbaijan,AZE,2005,0.037448607,63.798508,94.38427,0,8.617157,0,0,0
Azerbaijan,AZE,2006,0.037448607,57.112576,99.77681,0,7.164729,0,0,0
Azerbaijan,AZE,2007,0.05838889,56.478565,87.84967,0,6.684496,0,0,0
Azerbaijan,AZE,2008,0.045333333,44.33839,100.50773,0,6.27205,0,0,0
Azerbaijan,AZE,2009,0.04919444,37.846764,85.81977,0,6.4466963,0.0058646947,0,0
Azerbaijan,AZE,2010,0.048416667,37.243855,81.58022,0,9.565477,0.0013877888,0,0
Azerbaijan,AZE,2011,0.042249996,48.970104,89.345276,0,7.3816075,0,0,0
Azerbaijan,AZE,2012,0.043027777,51.289173,93.76557,0,4.9930644,0,0,0
Azerbaijan,AZE,2013,0.03841667,55.715,94.18168,0,4.0584197,0.0021803332,0.0021803332,0.21387777
Azerbaijan,AZE,2014,0.023833333,54.860176,98.54446,0,3.5210145,0.006230917,0.007856389,0.27772164
Azerbaijan,AZE,2015,0.034583334,55.601353,111.46552,0,4.409742,0.012387666,0.012387666,0.29017138
Azerbaijan,AZE,2016,0.013833333,55.19285,109.30647,0,5.2451196,0.061036386,0.09449944,0.27851972
Azerbaijan,AZE,2017,0.011527778,55.69909,106.166046,0,4.6476774,0.058814444,0.099,0.2718161
Azerbaijan,AZE,2018,0.008444444,62.74092,108.15812,0,4.6776457,0.21880165,0.10387111,0.25888777
Azerbaijan,AZE,2019,0.007694444,63.158752,117.89236,0,4.124769,0.27783138,0.11651,0.31267637
Azerbaijan,AZE,2020,0.0046111112,57.751198,123.66787,0,2.8088162,0.2523864,0.12343555,0.32017806
Azerbaijan,AZE,2021,0.0015555555,65.33924,128.1744,0,3.3422816,0.23916416,0.14444055,0.30836695
Azerbaijan,AZE,2022,0.00077777775,69.25949,136.16217,0,4.160205,0.21717444,0.15877444,0.32767972
Azerbaijan,AZE,2023,0.00077777775,71.342064,151.2159,0,4.5807166,0.14702778,0.20625444,0.3559308
Azerbaijan,AZE,1980,,,,0,,,,
Azerbaijan,AZE,1981,,,,0,,,,
Azerbaijan,AZE,1982,,,,0,,,,
Azerbaijan,AZE,1983,,,,0,,,,
Azerbaijan,AZE,1984,,,,0,,,,
Bahrain,BHR,1965,,,,0,,,,
Bahrain,BHR,1966,,,,0,,,,
Bahrain,BHR,1967,,,,0,,,,
Bahrain,BHR,1968,,,,0,,,,
Bahrain,BHR,1969,,,,0,,,,
Bahrain,BHR,1970,,,,0,,,,
Bahrain,BHR,1971,,,,0,,,,
Bahrain,BHR,1972,,,,0,,,,
Bahrain,BHR,1973,,,,0,,,,
Bahrain,BHR,1974,,,,0,,,,
Bahrain,BHR,1975,,,,0,,,,
Bahrain,BHR,1976,,,,0,,,,
Bahrain,BHR,1977,,,,0,,,,
Bahrain,BHR,1978,,,,0,,,,
Bahrain,BHR,1979,,,,0,,,,
Bahrain,BHR,1980,,,,0,,,,
Bahrain,BHR,1981,,,,0,,,,
Bahrain,BHR,1982,,,,0,,,,
Bahrain,BHR,1983,,,,0,,,,
Bahrain,BHR,1984,,,,0,,,,
Bahrain,BHR,1985,,,,0,,,,
Bahrain,BHR,1986,,,,0,,,,
Bahrain,BHR,1987,,,,0,,,,
Bahrain,BHR,1988,,,,0,,,,
Bahrain,BHR,1989,,,,0,,,,
Bahrain,BHR,1990,,,,0,,,,
Bahrain,BHR,1991,,,,0,,,,
Bahrain,BHR,1992,,,,0,,,,
Bahrain,BHR,1993,,,,0,,,,
Bahrain,BHR,1994,,,,0,,,,
Bahrain,BHR,1995,,,,0,,,,
Bahrain,BHR,1996,,,,0,,,,
Bahrain,BHR,1997,,,,0,,,,
Bahrain,BHR,1998,,,,0,,,,
Bahrain,BHR,1999,,,,0,,,,
Bahrain,BHR,2000,,,,0,,,,
Bahrain,BHR,2001,,,,0,,,,
Bahrain,BHR,2002,,,,0,,,,
Bahrain,BHR,2003,,,,0,,,,
Bahrain,BHR,2004,,,,0,,,,
Bahrain,BHR,2005,,,,0,,,,
Bahrain,BHR,2006,,,,0,,,,
Bahrain,BHR,2007,,,,0,,,,
Bahrain,BHR,2008,,,,0,,,,
Bahrain,BHR,2009,,,,0,,,,
Bahrain,BHR,2010,,,,0,,,,
Bahrain,BHR,2011,,,,0,,,,
Bahrain,BHR,2012,,,,0,,,,
Bahrain,BHR,2013,,,,0,,,,
Bahrain,BHR,2014,,,,0,,,,
Bahrain,BHR,2015,,,,0,,,,
Bahrain,BHR,2016,,,,0,,,,
Bahrain,BHR,2017,,,,0,,,,
Bahrain,BHR,2018,,,,0,,,,
Bahrain,BHR,2019,,,,0,,,,
Bahrain,BHR,2020,,,,0,,,,
Bahrain,BHR,2021,,,,0,,,,
Bahrain,BHR,2022,,,,0,,,,
Bahrain,BHR,2023,,,,0,,,,
Bangladesh,BGD,1971,1.0869898,8.135291,3.667125,0,0.51747304,,,
Bangladesh,BGD,1972,1.0869864,9.919018,3.667125,0,0.51747304,0,0,0
Bangladesh,BGD,1973,1.41251,11.208105,5.880875,0,0.9787633,0,0,0
Bangladesh,BGD,1974,1.255563,11.659564,7.1128745,0,0.71854836,0,0,0
Bangladesh,BGD,1975,1.4531916,13.631795,4.956875,0,1.2892472,0,0,0
Bangladesh,BGD,1976,1.4357582,14.748875,7.247625,0,1.4607527,0,0,0
